Date,رقم القيد,              ,اسم المشروع معدل,اسم المشروع,Type,Amount,Code
1-Jun-20,1853,اثبات تحوي لجزء من الايراد المؤجل لايرادات الاستثمار العقارى ,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار,328830,7001
1-Jun-20,1854,اثبات تحوي لجزء من الايراد المؤجل لايرادات الاستثمار العقارى , الشمس 70 ( وحدات مباعه ), الشمس 70 ( وحدات مباعه ),الاستثمار,82619,7004
1-Jun-20,1855,اثبات تحوي لجزء من الايراد المؤجل لايرادات الاستثمار العقارى ,الريهام ( وحدات مباعه ),الريهام ( وحدات مباعه ),الاستثمار,3771,7005
1-Jun-20,1856,اثبات تحوي لجزء من الايراد المؤجل لايرادات الاستثمار العقارى ,نزهة العبور ( وحدات مباعه ),نزهة العبور ( وحدات مباعه ),الاستثمار,19134,7007
1-Jun-20,1857,اثبات تحوي لجزء من الايراد المؤجل لايرادات الاستثمار العقارى ,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار,143910,7003
1-Jun-20,1858,اثبات تحوي لجزء من الايراد المؤجل لايرادات الاستثمار العقارى ,جراج عمارة 14 دارنا ( وحدات مباعه ),جراج عمارة 14 دارنا ( وحدات مباعه ),الاستثمار,8832,7006
1-Jun-20,1859,اثبات تحوي لجزء من الايراد المؤجل لايرادات الاستثمار العقارى ,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار,4316984,7001
1-Jun-20,1860,اثبات تحوي لجزء من الايراد المؤجل لايرادات الاستثمار العقارى ,نزهة العبور ( وحدات مباعه ),نزهة العبور ( وحدات مباعه ),الاستثمار,90000,7007
1-Jun-20,1861,اثبات خصم تعجيل السداد للعميل مرفت فوزى,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار,-10000,7003
1-Jun-20,1862,اثبات خصم تعجيل السداد أقساط,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار,-2420,7003
1-Jun-20,1867,تصحيح ماتم قيده بالخطأ خلال الربع الأول من عام 2020 - غرامات تأخير,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار,-16705,7003
1-Jun-20,1906,اثبات خصم تعجيل السداد لعملاء الاستثمار العقارى,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار,-280,7001
1-Jun-20,1906,اثبات خصم تعجيل السداد لعملاء الاستثمار العقارى,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار,-350,7001
1-Jun-20,1907,اثبات خصم تعجيل السداد لعملاء الاستثمار العقارى, الشمس 70 ( وحدات مباعه ), الشمس 70 ( وحدات مباعه ),الاستثمار,-510,7004
1-Jun-20,2225,تسوية عملاء مقاولات تسوية مستخلص ميزانيه 30/6/2020,مبنى خدمات الفحص الفني - بورسعيد,مبنى خدمات الفحص الفني - بورسعيد,المقاولات,476190.48,4079
1-Jun-20,2226,تسوية عملاء مقاولات تسوية مستخلص ميزانيه 30/6/2020,22عمارة القاهرة,22عمارة القاهرة,المقاولات,400000,4082
1-Jun-20,,,عملية سارى - مقاولات,عملية سارى - مقاولات,تكاليف السعوديه,8756830,8001
1-Jul-20,1261,تسوية عملاء مقاولات - تسوية مستخلص جارى 1 بعد الصرف,مبنى خدمات الفحص الفني - بورسعيد,مبنى خدمات الفحص الفني - بورسعيد,المقاولات,838459.24,4079
1-Jul-20,1292,مبيعات خرسانه . الجيزه,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,92570.18,3001
1-Jul-20,1293,مبيعات خرسانه . الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,20543.86,3001
1-Jul-20,1294,مبيعات خرسانه . الوادى,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,93543.86,3001
1-Jul-20,1295,مبيعات خرسانه . نحو,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,4789.47,3001
1-Jul-20,1296,مبيعات خرسانه . AHM,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,124631.58,3001
1-Jul-20,1297,مبيعات خرسانه . بنادر,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,16745.61,3001
1-Jul-20,1298,مبيعات خرسانه . القاهره,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,138026.32,3001
1-Jul-20,1299,مبيعات خرسانه . سكوير,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,92135.96,3001
1-Jul-20,1300,مبيعات خرسانه . الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,3842.11,3001
1-Jul-20,1301,مبيعات خرسانه . الوادى,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,182482.46,3001
1-Jul-20,1302,مبيعات خرسانه . نحو,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,92464.91,3001
1-Jul-20,1303,مبيعات خرسانه . DCI,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,94649.12,3001
1-Jul-20,1304,مبيعات خرسانه . بنادر,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,10921.05,3001
1-Jul-20,1305,مبيعات خرسانه . القاهره,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,181833.33,3001
1-Jul-20,1306,مبيعات خرسانه . سكوير,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,11285.09,3001
1-Jul-20,1307,مبيعات خرسانه . الجيزه,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,41500,3001
1-Jul-20,1308,مبيعات خرسانه . الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,123855.26,3001
1-Jul-20,1309,مبيعات خرسانه . الوادى,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,157543.86,3001
1-Jul-20,1310,مبيعات خرسانه . A.H.M,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,12377.19,3001
1-Jul-20,1311,مبيعات خرسانه . هاى ايجي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,41052.63,3001
1-Jul-20,1312,مبيعات خرسانه . بنادر ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,103964.91,3001
1-Jul-20,1313,مبيعات خرسانه . القاهره ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,18166.67,3001
1-Jul-20,1481,مبيعات خرسانه . الوادى,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,38421.05,3001
1-Jul-20,1487,مبيعات خرسانه . نقدي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,3421.05,3001
1-Aug-20,429,مبيعات خرسانه الجيزه,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,36403.51,3001
1-Aug-20,430,مبيعات خرسانه الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,9925.44,3001
1-Aug-20,431,مبيعات خرسانه الوادى,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,14087.72,3001
1-Aug-20,432,مبيعات خرسانه القاهره,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,26491.23,3001
1-Aug-20,756,مبيعات خرسانه الجيزه,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,81771.93,3001
1-Aug-20,757,مبيعات خرسانه الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,5442.98,3001
1-Aug-20,758,مبيعات خرسانه الوادى,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,49872.81,3001
1-Aug-20,759,مبيعات خرسانه نحو,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,10557.02,3001
1-Aug-20,760,مبيعات خرسانه D.C.I,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,21842.11,3001
1-Aug-20,761,مبيعات خرسانه بنادر,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,6842.11,3001
1-Aug-20,762,مبيعات خرسانه القاهره,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,28543.86,3001
1-Aug-20,763,مبيعات خرسانه سكوير,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,9929.82,3001
1-Aug-20,764,مبيعات خرسانه الوادى,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,35964.91,3001
1-Aug-20,946,"تسوية عملاء مقاولات - تسوية استقطاعات مستخلص جارى 1,2",مبنى خدمات الفحص الفني - بورسعيد,مبنى خدمات الفحص الفني - بورسعيد,المقاولات,7774926.43,4079
1-Aug-20,947,تسوية القيد المقيد بالخطأ في 31/3/2020,محطه قريه الريد,محطه قريه الريد,المقاولات,-3799204,4010
1-Aug-20,948,تسوية القيد المقيد بالخطأ في 31/3/2020,محطه صدر الحيطان,محطه صدر الحيطان,المقاولات,-3922884.5,4009
1-Aug-20,1081,مبيعات خرسانه ش الجيزه,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,60065.79,3001
1-Aug-20,1082,مبيعات خرسانه ش الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,20122.81,3001
1-Aug-20,1083,مبيعات خرسانه ش الوادى,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,95429.82,3001
1-Aug-20,1084,مبيعات خرسانه ش بنادر,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,76298.25,3001
1-Aug-20,1085,مبيعات خرسانه ش القاهره,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,310263.16,3001
1-Aug-20,1086,مبيعات خرسانه ش سكوير,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,29850.88,3001
1-Sep-20,1148,مبيعات خرسانه ش الجيزه,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,85184.21,3001
1-Sep-20,1149,مبيعات خرسانه ش الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,175210.53,3001
1-Sep-20,1150,مبيعات خرسانه ش الوادى,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,152232.46,3001
1-Sep-20,1151,مبيعات خرسانه ش نحو,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,34219.3,3001
1-Sep-20,1152,مبيعات خرسانه ش AHM,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,92464.91,3001
1-Sep-20,1153,مبيعات خرسانه ش هاي ايجي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,43684.21,3001
1-Sep-20,1154,مبيعات خرسانه ش  بنادر,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,44184.21,3001
1-Sep-20,1155,مبيعات خرسانه ش  القاهره,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,196666.67,3001
1-Sep-20,1156,مبيعات خرسانه ش  سكوير,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,85864.04,3001
1-Sep-20,1335,اثبات مبيعات عدد 2 باكيه بجراج عمارة 14,جراج عمارة 14 دارنا ( وحدات مباعه ),جراج عمارة 14 دارنا ( وحدات مباعه ),الاستثمار,90000,7006
1-Sep-20,1336,اثبات ايراد استثمار عقارى نابع عن ملحق عقد بالزيااده في قيمه الوحده 4 عمارة 21,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار,235650,7001
1-Sep-20,1337,اثبات ايراد استثمار عقارى نابع عن ملحق عقد بالزيااده في قيمه الوحده 602 عمارة 30,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار,83524,7001
1-Sep-20,1338,اثبات ايراد استثمار عقارى نابع عن ملحق عقد بالزيااده في قيمه الوحده 303 عمارة 36,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار,66745,7001
1-Sep-20,1339,اثبات ايراد استثمار عقارى نابع عن ملحق عقد بالزيااده في قيمه الوحده 102 عمارة 3,الريهام ( وحدات مباعه ),الريهام ( وحدات مباعه ),الاستثمار,21465,7005
1-Sep-20,1341,الغاء عقد بيع باكيه 114 بالجراج ,جراج عمارة 14 دارنا ( وحدات مباعه ),جراج عمارة 14 دارنا ( وحدات مباعه ),الاستثمار,-47756,7006
1-Sep-20,1347,اثبات خصم تعجيل السداد الممنوح لعملاء الاستثمار العقارى خلال الربع الثالث,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار,-1285,7001
1-Sep-20,1347,اثبات خصم تعجيل السداد الممنوح لعملاء الاستثمار العقارى خلال الربع الثالث,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار,-470,7001
1-Sep-20,1347,اثبات خصم تعجيل السداد الممنوح لعملاء الاستثمار العقارى خلال الربع الثالث, الشمس 70 ( وحدات مباعه ), الشمس 70 ( وحدات مباعه ),الاستثمار,-1310,7004
1-Sep-20,1347,اثبات خصم تعجيل السداد الممنوح لعملاء الاستثمار العقارى خلال الربع الثالث,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار,-7931,7003
1-Sep-20,1348,اثبات خصم تعجيل السداد الممنوح لعملاء الاستثمار العقارى خلال الربع الثالث,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار,-14156,7003
1-Sep-20,1350,اثبات تحويل جرء من الايراد المؤجل لايراد الاستثمار العقارى خلال الربع الثالث,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار,295653,7001
1-Sep-20,1350,اثبات تحويل جرء من الايراد المؤجل لايراد الاستثمار العقارى خلال الربع الثالث, الشمس 70 ( وحدات مباعه ), الشمس 70 ( وحدات مباعه ),الاستثمار,69894,7004
1-Sep-20,1350,اثبات تحويل جرء من الايراد المؤجل لايراد الاستثمار العقارى خلال الربع الثالث,الريهام ( وحدات مباعه ),الريهام ( وحدات مباعه ),الاستثمار,4332,7005
1-Sep-20,1350,اثبات تحويل جرء من الايراد المؤجل لايراد الاستثمار العقارى خلال الربع الثالث,نزهة العبور ( وحدات مباعه ),نزهة العبور ( وحدات مباعه ),الاستثمار,18744,7007
1-Sep-20,1350,اثبات تحويل جرء من الايراد المؤجل لايراد الاستثمار العقارى خلال الربع الثالث,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار,118137,7003
1-Sep-20,1350,اثبات تحويل جرء من الايراد المؤجل لايراد الاستثمار العقارى خلال الربع الثالث,جراج عمارة 14 دارنا ( وحدات مباعه ),جراج عمارة 14 دارنا ( وحدات مباعه ),الاستثمار,4158,7006
1-Sep-20,1350,اثبات تحويل جرء من الايراد المؤجل لايراد الاستثمار العقارى خلال الربع الثالث,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار,50749,7001
1-Sep-20,1351,تسوية استثمار عقارى - الغاء قيد ملحق العقد الخاص بالوحده,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار,-166983,7003
1-Sep-20,1435,تسوية عملاء مقاولات تسوية المستخلص الختامي - قبل الصرف,محطة الريسه,محطة الريسه,المقاولات,390000.02,4056
1-Sep-20,1436,تسوية عملاء مقاولات تسوية المستخلص الختامي - قبل الصرف,محطه صدر الحيطان,محطه صدر الحيطان,المقاولات,468500,4009
1-Sep-20,1438,تسوية عملاء مقاولات تسوية مستخلص ميزانيه 2020/9/30,العاصمه الادرايه,العاصمه الادرايه,المقاولات,26269342.09,4058
1-Sep-20,1439,تسوية عملاء مقاولات تسوية مستخلص ميزانيه 2020/9/30,كوبرى الحى العاشر 1,كوبرى الحى العاشر 1,المقاولات,11882262.32,4078
1-Sep-20,1440,تسوية عملاء مقاولات تسوية مستخلص ميزانيه 2020/9/30,كوبرى الكابلات - عمر المختار,كوبرى الكابلات - عمر المختار,المقاولات,5227205.09,4076
1-Sep-20,1441,تسوية عملاء مقاولات تسوية مستخلص ميزانيه 2020/9/30,مول ستون ستريت,مول ستون ستريت,المقاولات,5057342,4075
1-Sep-20,1442,تسوية عملاء مقاولات تسوية مستخلص ميزانيه 2020/9/30,تشطيبات مول غرب الشروق,تشطيبات مول غرب الشروق,المقاولات,2375913.71,4062
1-Sep-20,1443,تسوية عملاء مقاولات تسوية مستخلص ميزانيه 2020/9/30,كهرباء مول غرب الشروق,كهرباء مول غرب الشروق,المقاولات,2897644.33,4073
1-Sep-20,1444,تسوية عملاء مقاولات تسوية مستخلص ميزانيه 2020/9/30,57ع. رؤية,57ع. رؤية,المقاولات,12140143.99,4023
1-Sep-20,1445,تسوية عملاء مقاولات تسوية مستخلص ميزانيه 2020/9/30,22عمارة القاهرة,22عمارة القاهرة,المقاولات,3163475.74,4082
1-Sep-20,1446,تسوية عملاء مقاولات تسوية مستخلص ميزانيه 2020/9/30,9 سكوير,9 سكوير,المقاولات,591673.9,4025
1-Sep-20,1447,تسوية عملاء مقاولات تسوية مستخلص ميزانيه 2020/9/30,10ع. الوادي,10ع. الوادي,المقاولات,221117.3,4024
1-Sep-20,1448,تسوية عملاء مقاولات تسوية مستخلص ميزانيه 2020/9/30,كوبرى طه حسين,كوبرى طه حسين,المقاولات,22302534.43,4083
1-Sep-20,1449,تسوية عملاء مقاولات تسوية مستخلص ميزانيه 2020/9/30,الاسماعيليه الجديده,20ع الحى الثانى 160م - الاسماعيليه ,المقاولات,2498787.14,4067
1-Sep-20,1450,تسوية عملاء مقاولات تسوية مستخلص ميزانيه 2020/9/30,الاسماعيليه الجديده,7ع الحى الخامس 173م - الاسماعيليه ,المقاولات,522852.95,4066
1-Sep-20,1451,تسوية عملاء مقاولات تسوية مستخلص ميزانيه 2020/9/30,الاسماعيليه الجديده,4ع الحى الرابع 173م - الاسماعيليه ,المقاولات,225749.96,4070
1-Sep-20,1452,تسوية عملاء مقاولات تسوية مستخلص ميزانيه 2020/9/30,الاسماعيليه الجديده,4ع الحى الرابع 173م - الاسماعيليه ,المقاولات,219051.9,4070
1-Sep-20,1453,تسوية عملاء مقاولات تسوية مستخلص ميزانيه 2020/9/30,الاسماعيليه الجديده,8ع الحى الثانى 173م - الاسماعيليه ,المقاولات,54106.67,4065
1-Sep-20,1454,تسوية عملاء مقاولات تسوية مستخلص ميزانيه 2020/9/30,الاسماعيليه الجديده,4ع الحى الثانى 160م - الاسماعيليه ,المقاولات,186427.62,4068
1-Sep-20,1455,تسوية عملاء مقاولات تسوية مستخلص ميزانيه 2020/9/30,الاسماعيليه الجديده,2ع الحى الثانى 160م - الاسماعيليه ,المقاولات,28179.05,4069
1-Sep-20,1456,تسوية عملاء مقاولات تسوية مستخلص ميزانيه 2020/9/30,محطة معالجة مياه الصرف بجبال السخنة,محطة معالجة مياه الصرف بجبال السخنة,المقاولات,5509400,4086
1-Sep-20,1457,تسوية عملاء مقاولات تسوية مستخلص ميزانيه 2020/9/30,محطة الريسه,محطة الريسه,المقاولات,720708.66,4056
1-Sep-20,1458,تسوية عملاء مقاولات تسوية مستخلص ميزانيه 2020/9/30,محطه صدر الحيطان,محطه صدر الحيطان,المقاولات,3339409.43,4009
1-Sep-20,1459,تسوية عملاء مقاولات تسوية مستخلص ميزانيه 2020/9/30,محطه قريه الريد,محطه قريه الريد,المقاولات,3339409.43,4010
1-Sep-20,1460,تسوية عملاء مقاولات تسوية مستخلص ميزانيه 2020/9/30,مبنى خدمات الفحص الفني - بورسعيد,مبنى خدمات الفحص الفني - بورسعيد,المقاولات,20753059.29,4079
1-Sep-20,1562,مبيعات خرسانه الجيزه,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,151578.95,3001
1-Sep-20,1563,مبيعات خرسانه الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,49644.74,3001
1-Sep-20,1564,مبيعات خرسانه الوادى,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,27210.53,3001
1-Sep-20,1565,مبيعات خرسانه AHM,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,21842.11,3001
1-Sep-20,1566,مبيعات خرسانه هاى ايجي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,73070.18,3001
1-Sep-20,1567,مبيعات خرسانه D.C.I ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,87368.42,3001
1-Sep-20,1568,مبيعات خرسانه بنادر ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,6842.11,3001
1-Sep-20,1569,مبيعات خرسانه القاهره ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,173807.02,3001
1-Sep-20,1570,مبيعات خرسانه سكوير ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,7723.68,3001
1-Sep-20,2093,قيمة مبيعات الاسمنت - شركة النيل,المخزن,المخزن,مخزن الاسمنت,210374.47,9001
1-Sep-20,,تسوية ايراد السعوديه,عملية سارى - مقاولات,عملية سارى - مقاولات,تكاليف السعوديه,8168836,8001
1-Oct-20,536,مبيعات اسمنت النيل للخرسانه,المخزن,المخزن,مخزن الاسمنت,1363307.02,9001
1-Oct-20,537,مبيعات اسمنت النيل للخرسانه,المخزن,المخزن,مخزن الاسمنت,906246.97,9001
1-Oct-20,538,مبيعات خرسانه الجيزه,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,120236.84,3001
1-Oct-20,539,مبيعات خرسانه الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,8964.91,3001
1-Oct-20,540,مبيعات خرسانه الوادى,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,59570.18,3001
1-Oct-20,541,مبيعات خرسانه AHM,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,43684.21,3001
1-Oct-20,542,مبيعات خرسانه بنادر,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,19657.89,3001
1-Oct-20,543,مبيعات خرسانه القاهره,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,53421.05,3001
1-Oct-20,544,مبيعات خرسانه سكوير,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,13745.61,3001
1-Oct-20,545,مبيعات خرسانه الجيزه,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,116184.21,3001
1-Oct-20,546,مبيعات خرسانه الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,12929.82,3001
1-Oct-20,547,مبيعات خرسانه الوادى,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,133719.3,3001
1-Oct-20,548,مبيعات خرسانه DCI,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,9828.95,3001
1-Oct-20,549,مبيعات خرسانه القاهره,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,132894.73,3001
1-Oct-20,550,مبيعات خرسانه سكوير,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,6785.09,3001
1-Oct-20,551,مبيعات خرسانه الوادى,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,17837.72,3001
1-Oct-20,866,النيل للخرسانه,المخزن,المخزن,مخزن الاسمنت,1318735.39,9001
1-Oct-20,928,تسوية عملاء استثمار عقارى - اثبات ايراد استثمار عقارى,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار,42420,7001
1-Oct-20,929,تسوية عملاء استثمار عقارى - اثبات خصم تعجيل السداد لعملاء الاستثمار العقارى,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار,-300,7001
1-Oct-20,929,تسوية عملاء استثمار عقارى - اثبات خصم تعجيل السداد لعملاء الاستثمار العقارى, الشمس 70 ( وحدات مباعه ), الشمس 70 ( وحدات مباعه ),الاستثمار,-1530,7004
1-Oct-20,929,تسوية عملاء استثمار عقارى - اثبات خصم تعجيل السداد لعملاء الاستثمار العقارى,نزهة العبور ( وحدات مباعه ),نزهة العبور ( وحدات مباعه ),الاستثمار,-364,7007
1-Oct-20,929,تسوية عملاء استثمار عقارى - اثبات خصم تعجيل السداد لعملاء الاستثمار العقارى,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار,-15674,7003
1-Oct-20,1225,النيل للخرسانه,المخزن,المخزن,مخزن الاسمنت,1306712.81,9001
1-Oct-20,1414,مبيعات خرسانه الجيزه,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,217228.07,3001
1-Oct-20,1415,مبيعات خرسانه الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,91254.39,3001
1-Oct-20,1416,مبيعات خرسانه الوادى,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,92574.56,3001
1-Oct-20,1417,مبيعات خرسانه AHM,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,10921.05,3001
1-Oct-20,1418,مبيعات خرسانه هاى ايجي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,87368.42,3001
1-Oct-20,1419,مبيعات خرسانه هاى DCI,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,29122.81,3001
1-Oct-20,1420,مبيعات خرسانه بنادر ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,93491.23,3001
1-Oct-20,1421,مبيعات خرسانه القاهره ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,75157.89,3001
1-Oct-20,1422,مبيعات خرسانه سكوير ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,6842.11,3001
1-Oct-20,1700,تسوية عملاء مقاولات - الغاء التعليه الثبته في ميزانيه 30/9/2020,57ع. رؤية,57ع. رؤية,المقاولات,11000000,4023
1-Oct-20,1701,تسوية عملاء مقاولات - الغاء جزء من التعليه الثبته في ميزانيه 30/9/2020,مبنى خدمات الفحص الفني - بورسعيد,مبنى خدمات الفحص الفني - بورسعيد,المقاولات,10000000,4079
1-Oct-20,1702,تسوية عملاء مقاولات - الغاء جزء من التعليه الثبته في ميزانيه 30/9/2020,كوبرى طه حسين,كوبرى طه حسين,المقاولات,2857142.86,4083
1-Oct-20,1703,تسوية عملاء مقاولات - الغاء جزء من التعليه الثبته في ميزانيه 30/9/2020,تشطيبات مول غرب الشروق,تشطيبات مول غرب الشروق,المقاولات,6666666.67,4062
1-Oct-20,1704,تسوية عملاء مقاولات - اثبات الايراد من مستخلصات  ميزانيه 30/9/2020,العاصمه الادرايه,العاصمه الادرايه,المقاولات,7619047.62,4058
1-Oct-20,1705,تسوية عملاء مقاولات - اثبات الايراد من مستخلصات  ميزانيه 30/9/2020,مول ستون ستريت,مول ستون ستريت,المقاولات,3000000,4075
1-Oct-20,1706,تسوية عملاء مقاولات - اثبات الايراد من مستخلصات  ميزانيه 30/9/2020,22عمارة القاهرة,22عمارة القاهرة,المقاولات,2500000,4082
1-Oct-20,1707,تسوية عملاء مقاولات - اثبات الايراد من مستخلصات  ميزانيه 30/9/2020,محطة معالجة مياه الصرف بجبال السخنة,محطة معالجة مياه الصرف بجبال السخنة,المقاولات,3000000,4086
1-Nov-20,854, مبيعات خرسانه الجيزه,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,88789.47,3001
1-Nov-20,855, مبيعات خرسانه القاهره,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,365192.98,3001
1-Nov-20,856, مبيعات خرسانه الوادى,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,55184.21,3001
1-Nov-20,857, مبيعات خرسانه الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,40122.81,3001
