Revenues . 2019,,,,,,,,,,,,,,,,,,,,
,,,,كهرب,,,,,,,,,,,,,,,,
,, ,,,,,,,,,,,,,,,,,,
Date,رقم القيد,التوصيف,اسم المشروع معدل,اسم المشروع,Type,مبلغ القيد,Code,,,,,,,,,,,,,
01-Dec-2021,2006,تسوية عملاء مقاولات - مستخلص 2و3و4و5 بعد الصرف,مبنى خدمات الفحص الفنى - 15مايو,مبنى خدمات الفحص الفنى - 15مايو,المقاولات,"11,396,849.30 ",4093,,,,,,,,,,,,,
01-Dec-2021,2007,تسوية عملاء مقاولات - مستخلص 2و3و4و5 بعد الصرف,مبنى خدمات الفحص الفني - العبور,مبنى خدمات الفحص الفني - العبور,المقاولات,"13,578,527.99 ",4080,,,,,,,,,,,,,
01-Dec-2021,2008,تسوية عملاء مقاولات - مستخلص 2و3و4و5 بعد الصرف,مبنى خدمات الفحص الفنى - سوهاج ,مبنى خدمات الفحص الفنى - سوهاج ,المقاولات,"9,356,015.90 ",4094,,,,,,,,,,,,,
01-Dec-2021,2009,تسوية عملاء مقاولات - مستخلص ميزانيه,دار الايتام بالعبور,دار الايتام بالعبور,المقاولات,"3,818,553.15 ",4102,,,,,,,,,,,,,
01-Dec-2021,2010,تسوية عملاء مقاولات - مستخلص ميزانيه,الاسماعيليه الجديده,4ع الحى الرابع 173م - الاسماعيليه ,المقاولات,"112,674.29 ",4070,,,,,,,,,,,,,
01-Dec-2021,2011,تسوية عملاء مقاولات - مستخلص 3و4و5 بعد الصرف,محطه الهنادى - الأقصر,محطه الهنادى - الأقصر,المقاولات,"15,396,041.11 ",4100,,,,,,,,,,,,,
01-Dec-2021,2012,تسوية عملاء مقاولات - مستخلص 3و4و5و6 بعد الصرف,مبنى خدمات الفحص الفنى - بالقطامية ,مبنى خدمات الفحص الفنى - بالقطامية ,المقاولات,"10,909,349.35 ",4085,,,,,,,,,,,,,
01-Dec-2021,2013,تسوية عملاء مقاولات - مستخلص ميزانيه,معسكر امن قنا,معسكر امن قنا,المقاولات,"56,158,277.91 ",4096,,,,,,,,,,,,,
01-Dec-2021,2014,تسوية عملاء مقاولات - مستخلص ميزانيه,مديريه امن الأقصر,مديريه امن الأقصر,المقاولات,"30,534,482.10 ",4101,,,,,,,,,,,,,
01-Dec-2021,2333,تسوية عملاء استثمار عقارى ديسمبر 2021 - اثبات ايراد استثمار عقارى ناتج عن ملحق عقد بالزياده فى قيمه الوحده,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار,"144,482.00 ",7001,,,,,,,,,,,,,
01-Dec-2021,2334,تسوية عملاء استثمار عقارى ديسمبر 2021 - اثبات ايراد استثمار عقارى ناتج عن ملحق عقد بالزياده فى قيمه الوحده,نزهة العبور ( وحدات مباعه ),نزهة العبور ( وحدات مباعه ),الاستثمار,"170,860.00 ",7007,,,,,,,,,,,,,
01-Dec-2021,2335,تسوية عملاء استثمار عقارى ديسمبر 2021 - الغاء وحده نتيجه فسخ العقد ,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار,"(1,427,391.00)",7003,,,,,,,,,,,,,
01-Dec-2021,2336,تسوية عملاء استثمار عقارى ديسمبر 2021 - تصحيح ماتم قيده بالخطأ فى قيد الربع الثالث ,نزهة العبور ( وحدات مباعه ),نزهة العبور ( وحدات مباعه ),الاستثمار,"(104,940.00)",7007,,,,,,,,,,,,,
01-Dec-2021,2339,تسوية عملاء استثمار عقارى ديسمبر 2021 - اثبات الغاء وحده بمشروع دارنا نتيجه فسخ عقد الوحده,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار,"(642,540.00)",7001,,,,,,,,,,,,,
01-Dec-2021,2341,تسوية عملاء استثمار عقارى ديسمبر 2021 - اثبات فروق ايراد وتكاليف اسثنمار عقارى لوحدات مباعه ومسلمه للعملاء,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار,"3,015,165.00 ",7003,,,,,,,,,,,,,
01-Dec-2021,2342,تسوية عملاء استثمار عقارى ديسمبر 2021 - اثبات مبيعات وحدات بالمشروع تم تسليمها للعملاء,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار,"22,530,400.00 ",7003,,,,,,,,,,,,,
01-Dec-2021,2343,تسوية عملاء استثمار عقارى ديسمبر 2021 - اثبات تحويل جزء من الايراد المؤجل الى ايراد الاستثمار العقارى,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار,"755,456.00 ",7003,,,,,,,,,,,,,
01-Dec-2021,2344,تسوية عملاء استثمار عقارى ديسمبر 2021 - اثبات تحويل جزء من الايراد المؤجل الى ايراد الاستثمار العقارى,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار,"74,378.00 ",7001,,,,,,,,,,,,,
01-Dec-2021,2344,تسوية عملاء استثمار عقارى ديسمبر 2021 - اثبات تحويل جزء من الايراد المؤجل الى ايراد الاستثمار العقارى, الشمس 70 ( وحدات مباعه ), الشمس 70 ( وحدات مباعه ),الاستثمار,"2,409.00 ",7004,,,,,,,,,,,,,
01-Dec-2021,2344,تسوية عملاء استثمار عقارى ديسمبر 2021 - اثبات تحويل جزء من الايراد المؤجل الى ايراد الاستثمار العقارى,نزهة العبور ( وحدات مباعه ),نزهة العبور ( وحدات مباعه ),الاستثمار,"6,538.00 ",7007,,,,,,,,,,,,,
01-Dec-2021,2344,تسوية عملاء استثمار عقارى ديسمبر 2021 - اثبات تحويل جزء من الايراد المؤجل الى ايراد الاستثمار العقارى,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار,"110,592.00 ",7003,,,,,,,,,,,,,
01-Dec-2021,2344,تسوية عملاء استثمار عقارى ديسمبر 2021 - اثبات تحويل جزء من الايراد المؤجل الى ايراد الاستثمار العقارى,جراج عمارة 14 دارنا ( وحدات مباعه ),جراج عمارة 14 دارنا ( وحدات مباعه ),الاستثمار,"4,158.00 ",7006,,,,,,,,,,,,,
01-Dec-2021,2344,تسوية عملاء استثمار عقارى ديسمبر 2021 - اثبات تحويل جزء من الايراد المؤجل الى ايراد الاستثمار العقارى,رووف العبور ( وحدات مباعه ),رووف العبور ( وحدات مباعه ),الاستثمار,774.00 ,7008,,,,,,,,,,,,,
01-Dec-2021,2344,تسوية عملاء استثمار عقارى ديسمبر 2021 - اثبات تحويل جزء من الايراد المؤجل الى ايراد الاستثمار العقارى,نزهة العبور ( وحدات مباعه ),نزهة العبور ( وحدات مباعه ),الاستثمار,"143,400.00 ",7007,,,,,,,,,,,,,
01-Dec-2021,2345,تسوية عملاء استثمار عقارى ديسمبر 2021 - اثبات تحويل جزء من الايراد المؤجل الى ايراد الاستثمار العقارى,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار,"220,855.00 ",7003,,,,,,,,,,,,,
01-Dec-2021,2346,تسوية عملاء استثمار عقارى ديسمبر 2021 -  اثبات خصم تعجيل السداد نتيجه سداد باقى قيمه الوحده نقدا,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار,"(150,000.00)",7003,,,,,,,,,,,,,
01-Dec-2021,2347,تسوية عملاء استثمار عقارى ديسمبر 2021 - اثبات خصم تعجيل السداد نتيجه سداد باقى قيمه الوحده نقدا,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار,"(40,440.00)",7003,,,,,,,,,,,,,
01-Dec-2021,2831,تسوية عملاء استثمار عقارى - اثبات مبيعات وحدات,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار,"53,978,157.00 ",7003,,,,,,,,,,,,,
01-Dec-2021,2832,تسوية عملاء استثمار عقارى - اثبات فرق ايراد وتكلفه استثمار عقارى لوحدات مسلمه ومباعه,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار,"2,587,973.00 ",7003,,,,,,,,,,,,,
01-Dec-2021,2833,تسوية عملاء استثمار عقارى - اثبات تحويل جزء من الايراد المؤجل الى لايراد الوحدات داخل محفظه التوزيع,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار,"556,200.00 ",7003,,,,,,,,,,,,,
01-Oct-2021,1599,مبيعات خرسانة - محمود يحي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"6,315.79 ",3001,,,,,,,,,,,,,
01-Nov-2021,1628,اعادة تبويب,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"6,493.00 ",3001,,,,,,,,,,,,,
01-Nov-2021,1623,الدوليه للمقاولات ,المخزن,المخزن,مخزن الاسمنت,"239,698.77 ",9001,,,,,,,,,,,,,
01-Nov-2021,1624,الدوليه للمقاولات ,المخزن,المخزن,مخزن الاسمنت,"241,780.35 ",9001,,,,,,,,,,,,,
01-Nov-2021,1625,الدوليه للمقاولات ,المخزن,المخزن,مخزن الاسمنت,"355,672.46 ",9001,,,,,,,,,,,,,
01-Nov-2021,1626,الدوليه للمقاولات ,المخزن,المخزن,مخزن الاسمنت,"264,994.91 ",9001,,,,,,,,,,,,,
01-Dec-2021,1923,الدوليه للمقاولات والتوريدات,المخزن,المخزن,مخزن الاسمنت,"181,652.46 ",9001,,,,,,,,,,,,,
01-Dec-2021,1924,الدوليه للمقاولات والتوريدات,المخزن,المخزن,مخزن الاسمنت,"62,249.12 ",9001,,,,,,,,,,,,,
01-Dec-2021,1925,الدوليه للمقاولات والتوريدات,المخزن,المخزن,مخزن الاسمنت,"122,119.30 ",9001,,,,,,,,,,,,,
01-Dec-2021,1926,بدايه للطرق والمقاولات,المخزن,المخزن,مخزن الاسمنت,"170,526.32 ",9001,,,,,,,,,,,,,
01-Dec-2021,3198,تسوية عملاء مقاولات - تسوية مستخلص ختامى بعد الصرف,مبنى خدمات الفحص الفني - بورسعيد,مبنى خدمات الفحص الفني - بورسعيد,المقاولات,"(7,972,683.34)",4079,,,,,,,,,,,,,
01-Dec-2021,3196,تسوية عملاء مقاولات 31/12/2021,الاسمرات,الاسمرات,المقاولات,"(1,170.00)",4029,,,,,,,,,,,,,
01-Dec-2021,3223,تسوية عملاء مقاولات 31/12/2021,مستقبل مصر,مستقبل مصر,المقاولات,"11,180,000.00 ",4125,,,,,,,,,,,,,
01-Dec-2021,0,ايراد السعوديه - خلال الربع الرابع 2021,عملية سارى - مقاولات,عملية سارى - مقاولات,تكاليف السعوديه,"17,730,506.00 ",8001,,,,,,,,,,,,,
01-Dec-2021,3227,تسوية عملاء مقاولات - تسويه مستخلصات ميزانيه,كوبري تقاطع ترسا مع المريوطية - اللبيني ,كوبري تقاطع ترسا مع المريوطية - اللبيني ,المقاولات,"(6,666,666.67)",4098,,,,,,,,,,,,,
01-Dec-2021,3228,تسوية عملاء مقاولات - تسويه مستخلصات ميزانيه,22عمارة القاهرة,22عمارة القاهرة,المقاولات,"(2,669,416.05)",4082,,,,,,,,,,,,,
01-Dec-2021,3229,تسوية عملاء مقاولات - تسويه مستخلصات ميزانيه,مول ستون ستريت,مول ستون ستريت,المقاولات,"(5,000,000.00)",4075,,,,,,,,,,,,,
01-Dec-2021,3062,قيد اثبات عقد التوريق الخاص بالمجموعه الماليه - هيرمس,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار,"(7,304,255.00)",7003,,,,,,,,,,,,,
Total,,,,,,"1,549,550,136.61 ",,,,,,,,,,,,,,
,,,,,,"1,549,392,009.61 ",,,,,,,,,,,,,,
,,,,,,"(158,127.00)",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,"59,463,738.00 ",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
